Name,md5,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,SectionsMinEntropy,SectionsMaxEntropy,SectionsMeanRawsize,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanVirtualsize,SectionsMinVirtualsize,SectionMaxVirtualsize,ImportsNbDLL,ImportsNb,ImportsNbOrdinal,ExportNb,ResourcesNb,ResourcesMeanEntropy,ResourcesMinEntropy,ResourcesMaxEntropy,ResourcesMeanSize,ResourcesMinSize,ResourcesMaxSize,LoadConfigurationSize,VersionInformationSize,malware
VirusShare_6a01d8f9f790cdc4dffdcb5b339b360c,6a01d8f9f790cdc4dffdcb5b339b360c,332,224,259,9,0,74752,36864,0,44167,4096,81920,4194304.0,4096,512,5,0,0,0,5,0,221184,1024,256651,2,34048,1048576,4096,1048576,4096,0,16,5,4.09972253224,0.394140975135,6.55554810144,22323.2,512,74752,41150.2,32,96036,10,168,1,0,19,3.4243219011,2.33958649995,5.217245703,1392.63157895,48,9640,0,16,1
VirusShare_9d1061dda605764a91dfefdb4b5fe27f,9d1061dda605764a91dfefdb4b5fe27f,332,224,258,10,0,118784,383488,0,59882,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,542966,2,33088,1048576,4096,1048576,4096,0,16,5,5.67394225109,4.22647927728,7.9653014998,100454.4,9728,334336,101857.4,9364,334084,7,113,0,0,16,6.37813085659,2.45849222582,7.99268848362,20821.9375,48,33945,72,14,1
VirusShare_dd06cfa3518ed2b7c498f5c6b632d8f7,dd06cfa3518ed2b7c498f5c6b632d8f7,332,224,258,9,0,102400,599040,0,12013,4096,106496,4194304.0,4096,512,5,0,0,0,5,0,712704,1024,2018578096,2,33088,1048576,4096,1048576,4096,0,16,5,5.3370413625,2.82868037168,6.58874280498,140288.0,3584,568320,140774.0,6682,567892,4,88,1,0,7,4.14351601489,2.62307816502,5.91635626214,81061.0,62,535040,72,0,1
System.EnterpriseServices.Thunk.dll,1c6cd4906e716a954f7d7b1c81b3bd96,332,224,8482,11,0,51712,25600,0,22601,4096,61440,268435456.0,4096,512,6,0,10,0,6,0,94208,1024,146821,3,320,1048576,4096,1048576,4096,0,16,6,3.77556461601,2.14401614147,6.09360187692,11605.3333333,512,51200,12608.5,211,50934,5,102,0,6,1,3.54437451668,3.54437451668,3.54437451668,1124.0,1124,1124,72,18,0
VirusShare_c84be8b681606b0ceb268c2bd1b2f9a6,c84be8b681606b0ceb268c2bd1b2f9a6,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,569826,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
VirusShare_b2ec8e5b4144948d6c1ed1442c2a278b,b2ec8e5b4144948d6c1ed1442c2a278b,332,224,33167,2,25,37888,13824,0,40000,4096,45056,4194304.0,4096,512,1,0,0,0,4,0,81920,1024,682826,2,0,1048576,16384,1048576,4096,0,16,8,2.34484334305,0.0,6.64621106685,6464.0,0,37888,7046.5,8,37732,8,96,0,0,13,3.50296603776,2.64576300669,5.08452412901,684.615384615,44,2216,0,0,1
VirusShare_9492576af6091dd805f088bd3fe6bfc3,9492576af6091dd805f088bd3fe6bfc3,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,577172,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,1
VirusShare_286d60acda695c8cce39d7fe60c9ea1b,286d60acda695c8cce39d7fe60c9ea1b,332,224,258,8,0,7680,307200,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,335872,1024,384048,2,34112,1048576,4096,1048576,4096,0,16,7,4.885836699,0.0,7.99878496139,44982.8571429,0,174592,44957.2857143,348,174592,3,41,0,0,6,3.40238507902,2.09748676858,5.15540854179,1314.16666667,48,3752,0,23,1
VirusShare_b39fac40ff79d46e632e0970f4f9a07d,b39fac40ff79d46e632e0970f4f9a07d,332,224,258,10,0,118784,381952,0,59850,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,527952,2,33088,1048576,4096,1048576,4096,0,16,5,5.65307875269,4.1566138388,7.9617174011,100147.2,9216,334848,101613.0,9354,334796,7,112,0,0,24,6.90010643011,2.45849222582,7.99048736758,13895.8333333,48,22648,72,14,1
kerberos.dll,f4bd7181e36fc6cd953b0ca31917ef05,34404,240,8226,9,0,603648,133632,0,142048,4096,0,8793776193536.0,4096,512,6,1,6,1,6,1,753664,1024,736844,3,320,262144,4096,1048576,4096,0,16,6,4.57670313591,1.2322838911,6.39126053514,121514.666667,1536,603648,122687.5,1536,603453,6,283,0,10,3,3.31084670774,2.85860023032,3.5601751189,3390.0,248,8986,0,16,0
VirusShare_f4a383664480cffaa7d892aad85a99bc,f4a383664480cffaa7d892aad85a99bc,332,224,259,8,0,73728,118784,0,42894,4096,77824,4194304.0,4096,4096,4,0,0,0,4,0,7794688,4096,7808490,2,0,32000,4096,32000,4096,0,16,5,5.3318946395,1.97614238395,7.99783981178,1547468.8,8192,7598080,1556583.0,14130,7598080,6,168,1,0,21,4.04656753609,2.47759299386,6.01045384842,1739.57142857,110,9640,72,0,1
VirusShare_1a1b90b5197bf8c8b581ce0089a3101a,1a1b90b5197bf8c8b581ce0089a3101a,332,224,271,6,0,323584,98304,0,172032,4096,73728,4194304.0,4096,4096,4,0,0,0,4,0,425984,4096,0,2,0,1048576,4096,1048576,4096,0,16,5,4.96730834778,2.42683208282,7.59214551882,82739.2,8192,253952,82578.8,6120,253952,7,182,1,0,24,3.01801780323,2.05860579225,4.37881572469,2866.0,62,52560,0,17,1
VirusShare_6d035435d17ae14419fdcfd2720f77a0,6d035435d17ae14419fdcfd2720f77a0,332,224,258,10,0,120320,385024,0,61658,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,515967,2,33088,1048576,4096,1048576,4096,0,16,5,5.63083047956,4.05523079353,7.96309190478,101068.8,9728,330752,102625.0,9400,339684,2,87,0,0,6,3.67288130951,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
VirusShare_258c9232dd6c8997a4030c0976046526,258c9232dd6c8997a4030c0976046526,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,529911,2,33088,1048576,4096,1048576,4096,0,16,5,5.63344949696,4.05376582193,7.96257816425,101068.8,9728,330752,102626.2,9400,339652,3,89,0,0,6,3.67198581831,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
iscsicpl.dll,b9ce8cf2ff2d5eaffdbaa340e7b385a5,34404,240,8226,9,0,97792,137216,0,89908,4096,0,8792633245696.0,4096,512,6,1,6,1,6,1,249856,1024,291210,2,320,262144,4096,1048576,4096,0,16,5,3.98617230958,0.537546656378,7.1876939731,46694.4,512,132096,46790.6,144,131872,12,164,3,1,24,4.41761073326,2.61938761279,7.99443491455,5440.0,132,79592,0,16,0
nativerd.dll,b62607e2f26a1c1dddb5311ed4c183fb,34404,240,8226,9,0,365056,105472,0,36840,4096,0,8793749454848.0,4096,512,6,1,6,1,6,1,483328,1024,492551,3,320,262144,4096,1048576,4096,0,16,6,4.88393841789,3.20117004848,6.23182886816,78080.0,1024,365056,78115.5,1764,364721,8,229,0,9,2,4.08193988862,3.50096665963,4.66291311761,11532.0,928,22136,0,16,0
VirusShare_ab9b9e9a5c506442faaf1718039a184a,ab9b9e9a5c506442faaf1718039a184a,332,224,258,11,0,111616,685056,0,19956,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,872448,1024,2018272432,2,33088,1048576,4096,1048576,4096,0,16,3,5.27459953546,0.297500557312,7.99929262392,131925.333333,512,340480,288256.0,512,806912,4,7,1,0,8,6.05851328634,2.72074324837,7.99746153841,73331.25,76,536576,72,0,1
shell32.dll,8bdbd0e038e53b13eb1cc39d712beaa8,332,224,8450,9,0,3970048,8909312,0,529921,4096,3928064,1937768448.0,4096,512,6,1,6,1,6,1,12890112,2048,12910032,2,320,262144,4096,1048576,4096,0,16,4,5.55539130395,3.13063278385,6.74003533163,3218432.0,21504,8670720,3219535.0,26968,8670296,26,1187,199,650,2776,4.01297492946,0.408222043119,7.99111358312,3074.49351585,20,433642,72,16,0
VirusShare_219061d29911fc894c86632e272a2e1f,219061d29911fc894c86632e272a2e1f,332,224,258,11,0,112640,709632,0,15735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,835584,1024,2018690192,2,33088,1048576,4096,1048576,4096,0,16,5,5.37443862687,3.83993795128,6.5272284071,162713.6,17408,620544,164164.4,17564,620472,4,90,1,0,11,4.76343874009,2.75188027096,6.30050716255,56346.6363636,118,587776,72,0,1
VirusShare_f86508e8c2e76d4708d7516ff84ef972,f86508e8c2e76d4708d7516ff84ef972,332,224,258,8,0,7680,309760,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,324349,2,34112,1048576,4096,1048576,4096,0,16,7,4.91452876145,0.0,7.99865049011,45348.5714286,0,177152,45323.0,348,177152,3,41,0,0,6,3.6660535302,2.10188646935,5.15540854179,1314.16666667,48,3752,0,23,1
VirusShare_9d8b3bc39c044e566fbaffbea6094c69,9d8b3bc39c044e566fbaffbea6094c69,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,528511,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
VirusShare_ec1ea03e1db958bed71c93588341ddec,ec1ea03e1db958bed71c93588341ddec,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,553241,2,33088,1048576,4096,1048576,4096,0,16,5,5.64644365076,4.11726411592,7.96277585234,101068.8,9728,330752,102623.8,9404,339652,3,89,0,0,6,3.72982390563,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
tr.dll,d9d8509d76a9885a39dfe59c1568cdba,332,224,8450,9,0,0,2048,0,0,4096,4096,1022361600.0,4096,512,5,0,0,0,5,0,12288,512,69314,3,1344,1048576,4096,1048576,4096,0,16,2,3.03038792393,1.73433765399,4.32643819387,1024.0,512,1536,790.0,124,1456,0,0,0,0,3,3.80038955691,3.25384090518,4.79597360227,415.333333333,346,472,0,0,0
winsta.dll,7bc4ba4c33adf3ef5cd370d99bc60b04,332,224,8462,7,10,48640,4096,0,4320,4096,53248,1983250432.0,4096,512,5,1,5,1,4,10,65536,1024,85273,3,0,262144,4096,1048576,4096,0,16,4,4.2476591742,0.843854259703,6.55100958583,13184.0,512,48640,13017.75,204,48415,5,48,0,96,1,3.53811947711,3.53811947711,3.53811947711,904.0,904,904,72,16,0
VirusShare_837c4207eb910ab1e9d45cb670c01158,837c4207eb910ab1e9d45cb670c01158,332,224,258,10,0,117760,389120,0,58826,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,570884,2,33088,1048576,4096,1048576,4096,0,16,5,5.63365841816,4.05062105121,7.96330003076,99737.6,9728,330752,101092.6,9336,338692,3,91,0,0,5,3.31203427204,2.674419892,3.76438543256,2532.0,48,7336,72,15,1
PresentationHostProxy.dll,a2aeeab451ad341070f9b8f8e1a2ec28,332,224,8450,9,0,79360,20480,0,39778,4096,90112,1430257664.0,4096,512,5,0,9,0,5,0,114688,1024,129216,3,320,1048576,4096,1048576,4096,0,16,5,4.36488592434,2.7032320228,6.54431141847,18432.0,512,78848,19701.0,329,78484,7,154,10,5,2,4.12918892391,3.47598733952,4.7823905083,640.0,212,1068,72,18,0
credssp.dll,971b00fcdc0adb5a2040d565aa13c84f,332,224,8450,9,0,13312,3584,0,13523,4096,20480,1098907648.0,4096,512,6,1,6,1,6,1,32768,1024,51600,3,320,262144,4096,1048576,4096,0,16,4,3.50356519082,0.776251533514,6.43491646061,4096.0,512,13312,3992.0,670,13234,3,48,0,26,1,3.55633182059,3.55633182059,3.55633182059,956.0,956,956,72,16,0
VirusShare_1483d0682f72dfefff522ac726d22256,1483d0682f72dfefff522ac726d22256,332,224,258,11,0,17535,40448,0,23603,4096,45056,4194304.0,4096,512,5,1,0,0,5,1,94208,1024,0,2,33824,1048576,4096,1048576,4096,0,16,6,5.43793497957,2.5616318043,6.708969565,13226.6666667,1024,34816,13004.8333333,788,34539,5,67,0,2,1,3.28646522738,3.28646522738,3.28646522738,692.0,692,692,0,16,1
VirusShare_afdd0043ffbe365331849e0e8b0a01c7,afdd0043ffbe365331849e0e8b0a01c7,332,224,258,8,0,7680,309760,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,351207,2,34112,1048576,4096,1048576,4096,0,16,7,4.91984421039,0.0,7.9980405889,45348.5714286,0,177152,45323.0,348,177152,3,41,0,0,6,3.6893896999,2.24157991134,5.15540854179,1314.16666667,48,3752,0,23,1
VirusShare_a6338ed3140b1a9a6aa375e78481f71d,a6338ed3140b1a9a6aa375e78481f71d,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,553151,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
KBDHEB.DLL,3b0bc032c6dcdc9cbc483b08174137d5,332,224,8450,9,0,0,4608,0,0,4096,4096,1610547200.0,4096,512,6,1,6,1,6,1,16384,1024,25477,1,1344,262144,4096,1048576,4096,0,16,3,3.50595787703,2.5904816869,4.48793386171,1536.0,512,3072,1366.66666667,194,2890,0,0,0,1,1,3.60139073986,3.60139073986,3.60139073986,920.0,920,920,0,16,0
schannel.dll,bcbfedd97eb9f959b6ba541ca793d347,34404,240,8226,9,0,269824,72192,0,24472,4096,0,8793728876544.0,4096,512,6,1,6,1,6,1,356352,1024,386503,3,320,262144,4096,1048576,4096,0,16,6,5.07192921758,2.24778778445,6.38829129963,56746.6666667,1536,269824,56761.5,1360,269393,6,212,1,34,3,6.19299633213,3.56531102212,7.50683898714,852.0,808,940,0,16,0
STSLIST.DLL,3b0c4f182df893f2c277df598f0da802,332,224,8450,9,0,2265088,561152,0,2033995,4096,2420736,1040187392.0,4096,512,5,0,0,0,5,0,2838528,1024,2876094,2,64,1048576,4096,1048576,4096,0,16,5,4.63658511092,0.851060400046,6.50455985115,564940.8,512,2265088,564891.2,76,2264680,11,501,41,29,230,2.90938742954,1.12646708966,5.5010689244,1263.16521739,20,132136,72,18,0
VirusShare_9e17acee61409b1e49223da3f7677940,9e17acee61409b1e49223da3f7677940,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,565528,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,1
VirusShare_8160d75a6b57afdc747f93571acfbbf5,8160d75a6b57afdc747f93571acfbbf5,332,224,259,9,0,74752,36864,0,44167,4096,81920,4194304.0,4096,512,5,0,0,0,5,0,221184,1024,300690,2,34048,1048576,4096,1048576,4096,0,16,5,4.28912654217,0.394140975135,6.55554810144,22323.2,512,74752,41163.0,32,96036,10,168,1,0,19,3.7953027688,2.27307779668,6.52856131809,1396.0,48,9640,0,16,1
Microsoft.VisualStudio.Tools.Applications.Hosting.v10.0.ni.dll,7a316865f8cc9d1486b53de3b333e305,34404,240,8226,8,0,0,0,0,0,0,0,6880648888320.0,4096,512,5,2,0,0,5,2,512000,1024,0,3,320,0,0,0,0,0,16,6,4.23165746435,2.79491407206,6.5641894693,82261.3333333,512,376320,81999.6666667,265,376177,0,0,0,0,1,3.40209631841,3.40209631841,3.40209631841,1332.0,1332,1332,0,18,0
sqsrvres.dll,1710ed05ae14aea9cce89093e7d4b87e,34404,240,8226,8,0,91648,7168,0,73312,4096,0,879230976.0,4096,512,6,1,6,1,5,2,114688,1024,107931,3,320,262144,4096,1048576,4096,0,16,5,3.57685370577,1.39156217804,5.47397800968,19763.2,512,91648,19855.0,372,91351,6,151,11,1,2,4.30810673557,3.52589415623,5.09031931491,767.5,343,1192,0,20,0
WMINet_Utils.dll,7ba11d7e4c46e65914449b3413b1fd05,34404,240,8226,8,0,25088,10240,0,21616,4096,0,6884832509952.0,4096,512,5,0,8,0,5,2,53248,1024,101684,3,320,1048576,4096,1048576,4096,0,16,5,3.41535534373,0.642224476652,6.11508042137,7065.6,512,25088,7224.2,144,25081,6,73,0,63,6,4.24622145809,1.60504448541,5.47502660143,1174.5,56,4168,0,17,0
cryptsp.dll,510fe1ed500bffd67d9a4f4e42852de5,332,224,8450,9,0,75264,5632,0,13683,4096,81920,85196800.0,4096,512,6,1,6,1,6,1,94208,1536,139641,3,320,262144,4096,1048576,4096,0,16,4,5.41445292235,3.20774165991,6.78047380746,19968.0,1024,75264,19975.0,1208,74874,15,75,0,41,2,4.92068259118,3.56513896001,6.27622622234,520.0,92,948,72,16,0
VirusShare_4934e8b8b8341b1905b71c593d404b58,4934e8b8b8341b1905b71c593d404b58,332,224,33167,2,25,37888,13824,0,40000,4096,45056,4194304.0,4096,512,1,0,0,0,4,0,81920,1024,635041,2,0,1048576,16384,1048576,4096,0,16,8,2.34828876642,0.0,6.67488280675,6464.0,0,37888,7046.5,8,37732,8,96,0,0,13,3.50995904476,2.64576300669,5.08452412901,684.615384615,44,2216,0,0,1
VirusShare_b87eada4824eb711190f559c2d090a1d,b87eada4824eb711190f559c2d090a1d,332,224,259,9,0,515584,152064,0,509675,4096,520192,4194304.0,4096,512,5,0,0,0,5,0,679936,1024,0,2,32768,1048576,4096,1048576,4096,0,16,4,5.60256875402,4.48186144214,6.67521535722,166912.0,8192,515584,167388.75,10684,515465,13,497,35,0,25,3.59953228086,0.960953135828,6.8746530448,2089.88,28,16936,72,15,1
VirusShare_05efaa1905bc48e736b6d7d3ec5f4f09,05efaa1905bc48e736b6d7d3ec5f4f09,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,531252,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
VirusShare_1df18b3ab465e764a886286227f90e7b,1df18b3ab465e764a886286227f90e7b,332,224,258,10,0,28672,445952,16896,14819,4096,32768,4194304.0,4096,512,5,0,6,0,5,0,8708096,1024,712061,2,34112,1048576,4096,1048576,4096,0,16,6,4.04010389088,0.0,6.49788465186,10410.6666667,0,28672,1449846.66667,3978,8212480,8,172,1,0,9,4.12571751853,2.45849222582,6.17241636796,1894.33333333,48,9640,0,13,1
VirusShare_a2235e297edfc94a8eaf254d514dd64e,a2235e297edfc94a8eaf254d514dd64e,332,224,259,11,0,107008,66560,0,69259,4096,114688,4194304.0,4096,512,5,1,0,0,5,1,184320,1024,203536,2,33024,1048576,4096,1048576,4096,0,16,4,4.46044602379,2.51646388121,6.61430359525,40832.0,6144,107008,43143.5,6022,106534,4,106,2,0,5,3.69191418079,2.71930208419,5.2981557402,1138.8,48,3752,72,0,1
VirusShare_b6aa48a2a5df91033f17ddf38c9dd187,b6aa48a2a5df91033f17ddf38c9dd187,332,224,258,11,0,111104,559616,0,22299,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,684032,1024,2018539336,2,33088,1048576,4096,1048576,4096,0,16,5,5.87302458797,4.46867441905,6.56870158196,132403.2,6656,469504,133890.0,9182,469104,4,88,1,0,13,5.18807266834,2.92096832923,7.38883681066,36026.5384615,146,370688,72,0,1
VirusShare_4e59ea630d8f621f62df8c7281dd24b7,4e59ea630d8f621f62df8c7281dd24b7,332,224,271,6,0,23040,119808,1024,12491,4096,28672,4194304.0,4096,512,4,0,6,0,4,0,241664,1024,101387,2,32768,1048576,4096,1048576,4096,0,16,5,4.12193546836,0.0,6.43310034828,10240.0,0,23040,45950.8,4496,110456,8,155,1,0,12,2.43283909072,0.0,5.21979466615,1811.33333333,104,9640,0,0,1
VirusShare_6c8c58fd38805d5c1ea5d6d000ec4dc2,6c8c58fd38805d5c1ea5d6d000ec4dc2,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,552266,2,33088,1048576,4096,1048576,4096,0,16,5,5.63344949696,4.05376582193,7.96257816425,101068.8,9728,330752,102626.2,9400,339652,3,89,0,0,6,3.67198581831,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
ncrypt.dll,88b9000a87883c908f927af5036b8309,332,224,8450,9,0,205824,16384,0,5257,4096,217088,1820327936.0,4096,512,6,1,6,1,6,1,233472,1024,238472,3,320,262144,4096,1048576,4096,0,16,4,4.86063830039,3.01898252744,6.73990771546,55552.0,1536,205824,55208.75,1312,205599,6,173,0,114,2,3.12655740716,2.7068325827,3.54628223162,568.0,200,936,72,16,0
oledb32.dll,e2095c5cbe19cb17f8c6b07a5805b784,332,224,8450,9,0,692224,172032,0,88402,4096,704512,462815232.0,4096,4096,6,1,6,1,6,1,868352,4096,913559,3,320,262144,4096,10240,4096,0,16,5,5.0807937786,1.5864328892,6.68194063444,172032.0,4096,692224,170164.0,2820,688948,9,375,114,6,17,4.21678605303,2.56042412864,7.96803184239,5573.23529412,146,26541,72,17,0
halsp.dll,5d05bf6ef0ed748f6701a089b22f44ad,332,224,8462,7,10,63744,13056,0,68134,896,31360,2147549184.0,128,128,5,1,5,1,5,1,77696,896,116080,1,0,262144,4096,1048576,4096,0,16,10,4.47952097999,0.615778473639,6.53773640637,7680.0,128,30336,7624.9,65,30331,1,112,0,92,1,3.56838521528,3.56838521528,3.56838521528,912.0,912,912,72,16,0
VirusShare_7cfd445528db9cf88be236f2cadb4bef,7cfd445528db9cf88be236f2cadb4bef,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018161488,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,1
WindowsServer2003-KB943295-x86-ESN.exe,d89114ef28e662b65d6ab8f0c6b470ff,332,224,3343,7,10,34304,7680,0,25599,8192,49152,16777216.0,8192,512,5,2,5,2,4,0,131072,1024,565927,2,32768,262144,8192,1048576,4096,0,16,3,4.99781340383,0.494916739286,7.98952035634,181930.666667,512,510976,37058.0,6704,70648,7,123,1,0,8,3.0795524711,2.95910456336,3.27138942595,790.5,224,1836,72,26,0
api-ms-win-core-rtlsupport-l1-1-0.dll,866edc781eb6f86bca9fd260c99446e9,34404,240,8226,9,0,1024,1536,0,4232,4096,0,8792536252416.0,4096,512,6,1,6,1,6,1,16384,1024,53376,3,320,262144,4096,1048576,4096,0,16,3,2.39170390174,0.0203931352361,3.81671092602,853.333333333,512,1024,564.333333333,26,1000,0,0,0,15,1,3.55299739113,3.55299739113,3.55299739113,900.0,900,900,0,16,0
VirusShare_7bdc018b49761760f0fcdfb614cc85a2,7bdc018b49761760f0fcdfb614cc85a2,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,550974,2,33088,1048576,4096,1048576,4096,0,16,5,5.64644365076,4.11726411592,7.96277585234,101068.8,9728,330752,102623.8,9404,339652,3,89,0,0,6,3.72982390563,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
VirusShare_7f3bb6e67a38d92a1112848820dd60f5,7f3bb6e67a38d92a1112848820dd60f5,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,513066,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,1
dwtrig20.exe,29e177c7bb7343f365f12ad9a8af4c48,332,224,258,8,0,214528,231936,0,200200,4096,372736,805306368.0,4096,512,4,0,0,0,5,1,454656,1024,483329,2,32832,1048576,4096,1048576,4096,0,16,4,6.17309394369,3.98799390894,7.63733212597,106624.0,2560,214528,111385.0,2208,220984,11,201,4,0,2,4.27045100904,3.42797192665,5.11293009143,1023.0,746,1300,72,18,0
api-ms-win-core-threadpool-l1-1-0.dll,5463d4b0a69f2b8eb2243992a5775e5f,34404,240,8226,9,0,2048,1536,0,4220,4096,0,8792450793472.0,4096,512,6,1,6,1,6,1,16384,1024,23010,3,320,262144,4096,1048576,4096,0,16,3,2.62398438845,0.0203931352361,4.51355238616,1194.66666667,512,2048,903.666666667,26,1685,0,0,0,42,1,3.55299739113,3.55299739113,3.55299739113,900.0,900,900,0,16,0
IAStorUtil.dll,ea8f051f38011b442b51d700cdcce7ef,332,224,8450,11,0,117760,1536,0,125502,8192,131072,268435456.0,8192,512,4,0,0,0,6,0,147456,512,180471,3,34144,1048576,4096,1048576,4096,0,16,3,3.04483531731,0.101910425663,5.91769729893,39765.3333333,512,117760,39426.6666667,12,117316,1,1,0,0,1,3.41886686429,3.41886686429,3.41886686429,864.0,864,864,0,17,0
VirusShare_e4c01afa63706c34c7e1b6b009ed0b2c,e4c01afa63706c34c7e1b6b009ed0b2c,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018161488,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,1
VirusShare_4f000290b7f65a2a86e808c7b7a69af5,4f000290b7f65a2a86e808c7b7a69af5,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,552649,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
api-ms-win-core-file-l1-1-0.dll,2c7e64914d8b15e8de6be2d27618c20a,34404,240,8226,9,0,2560,1536,0,4200,4096,0,8792590778368.0,4096,512,6,1,6,1,6,1,16384,1024,68344,3,320,262144,4096,1048576,4096,0,16,3,2.72165305123,0.0203931352361,4.77535076135,1365.33333333,512,2560,1106.0,26,2284,0,0,0,76,1,3.56339862572,3.56339862572,3.56339862572,908.0,908,908,0,16,0
